DryBulbFarenheitFlag,0,0.0
DryBulbCelsius,0,0.0
DryBulbCelsiusFlag,0,0.0
WetBulbFarenheit,0,0.0
WetBulbFarenheitFlag,0,0.0
WetBulbCelsius,0,0.0
