WetBulbCelsiusFlag,0,0.0
DewPointFarenheit,0,0.0
DewPointFarenheitFlag,0,0.0
DewPointCelsius,0,0.0
DewPointCelsiusFlag,0,0.0
RelativeHumidity,0,0.0
